entry,Pointcloud_Map_ID,Pointcloud,row_num,MOD,depth,rot,timestamp,row_bc,depth_bc,rot_bc,Band_1_bc,Band_2_bc,Band_3_bc,Band_4_bc,Band_5_bc,Band_6_bc,Band_7_bc,Band_8_bc,Band_9_bc,Band_10_bc,Band_11_bc,Band_12_bc,Band_13_bc,Band_14_bc,Band_15_bc,Band_16_bc,Band_17_bc,Band_18_bc,Band_19_bc,Band_20_bc,Band_21_bc,Band_22_bc,Band_23_bc,Band_24_bc,Band_25_bc,Band_26_bc,Band_27_bc,Band_28_bc,Band_29_bc,Band_30_bc,Band_31_bc,Band_32_bc,Band_1_std1_MAX_SDT,Band_2_std1_MAX_SDT,Band_3_std1_MAX_SDT,Band_4_std1_MAX_SDT,Band_5_std1_MAX_SDT,Band_6_std1_MAX_SDT,Band_7_std1_MAX_SDT,Band_8_std1_MAX_SDT,Band_9_std1_MAX_SDT,Band_10_std1_MAX_SDT,Band_11_std1_MAX_SDT,Band_12_std1_MAX_SDT,Band_13_std1_MAX_SDT,Band_14_std1_MAX_SDT,Band_15_std1_MAX_SDT,Band_16_std1_MAX_SDT,Band_17_std1_MAX_SDT,Band_18_std1_MAX_SDT,Band_19_std1_MAX_SDT,Band_20_std1_MAX_SDT,Band_21_std1_MAX_SDT,Band_22_std1_MAX_SDT,Band_23_std1_MAX_SDT,Band_24_std1_MAX_SDT,Band_25_std1_MAX_SDT,Band_26_std1_MAX_SDT,Band_27_std1_MAX_SDT,Band_28_std1_MAX_SDT,Band_29_std1_MAX_SDT,Band_30_std1_MAX_SDT,Band_31_std1_MAX_SDT,Band_32_std1_MAX_SDT
3763,16,Pointcloud_2019_07_04_10_59_16,7525,1,93.655,32,3645082714.374,7525,93.655,32,31.4478857142857,26.0994,10.1869428571429,19.5848857142857,1.389,0,32.6362857142857,0,55.9289714285715,0,16.0923428571427,28.3592000000001,0,0,0,0,0,100.1166,5.75468571428576,0,74.5506857142857,85.2084857142856,0,79.9995428571428,89.4543142857143,0,28.7804285714286,0,0,60.9582857142857,0,13.9460857142857,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3764,16,Pointcloud_2019_07_04_10_59_16,7527,1,93.654,32,3645082714.399,7527,93.654,32,0,0,0,0,0,23.6112,0,0,66.9883428571429,140.256457142857,0,59.4176,101.691771428571,0,0,11.2701714285714,29.4321142857143,0,0,0.601028571428515,0,0,0,23.0214857142857,65.4722285714286,19.2066285714285,0,0,91.3928,0,0,21.9589714285714,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3765,16,Pointcloud_2019_07_04_10_59_16,7529,1,93.653,32,3645082714.424,7529,93.653,32,27.4508571428571,5.107,14.1904285714286,0,37.395,0,0,86.7398571428571,46.0477142857144,111.350285714286,7.22742857142839,0,108.774857142857,0,0,0,0,0,0,0,48.5848571428571,3.24385714285711,94.7157142857143,93.0434285714285,0,26.2091428571429,0,10.0217142857143,29.403,1.96285714285716,36.001,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3766,16,Pointcloud_2019_07_04_10_59_16,7531,1,93.652,32,3645082714.447,7531,93.652,32,8.45234285714286,12.1108,22.1921714285714,12.5863428571429,3.398,0,36.6611428571429,101.763942857143,48.1070857142856,28.4441142857145,0,0,32.8579428571429,21.8407999999999,5.52474285714288,0,34.5030285714286,16.2012,17.8299428571429,0,0,38.2615428571428,13.7262857142857,115.065371428571,0,13.2116571428571,102.823714285714,8.03268571428572,0,0,30.0043999999999,74.9847428571428,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3767,16,Pointcloud_2019_07_04_10_59_16,7533,1,93.651,31,3645082714.471,7533,93.651,31,17.4538285714286,9.1146,8.19391428571429,20.5868285714286,0,19.6136,13.6694285714286,0.788028571428526,13.1664571428571,0,85.3625142857143,0,0,0,0,0,0,0,0,7.6823714285714,39.6190285714285,0,24.7368571428572,60.0873142857142,0,0,28.8381428571428,4.04365714285717,33.4234,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3768,16,Pointcloud_2019_07_04_10_59_16,7535,1,93.65,31,3645082714.497,7535,93.65,31,30.4553142857143,19.1184,25.1956571428571,21.5873142857143,22.404,0,67.6777142857143,35.8121142857143,19.2258285714286,0,0,0,94.0241142857142,0,78.6305142857143,0,45.5739428571428,0,84.8801142857143,23.7094857142857,72.6361142857143,3.29691428571425,33.7474285714286,26.1092571428571,24.5438857142857,104.216685714286,144.852571428571,30.0546285714286,39.4336,51.9697142857143,8.01119999999992,122.010514285714,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3769,16,Pointcloud_2019_07_04_10_59_16,7537,1,93.649,31,3645082714.521,7537,93.649,31,31.4568,25.1222,6.1974,0.587800000000001,0,0,22.686,13.8362,0,0,34.4975999999999,0,0,0,124.6834,0,0,0,0,20.7366,0,1.31459999999993,0,27.1312,20.5618,0,0,0,8.44380000000001,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3770,16,Pointcloud_2019_07_04_10_59_16,7539,1,93.647,31,3645082714.546,7539,93.647,31,11.4582857142857,4.126,0,0,16.41,0,0,0,0,0,0,0,18.1902857142857,141.076,1.73628571428571,0,0.644857142857063,104.314,43.9302857142858,0,0,0,22.7685714285715,55.1531428571428,16.5797142857143,77.2217142857143,0,0,0,0,3.01799999999992,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3771,16,Pointcloud_2019_07_04_10_59_16,7541,1,93.663,33,3645082714.571,7541,93.663,33,8.45977142857143,14.1298,29.2008857142857,25.5887714285714,69.413,42.6168,69.7025714285714,46.8843714285714,45.403942857143,0,39.6326857142856,85.8263999999999,163.273371428571,118.1348,0,0,63.6803142857143,82.3421999999999,62.9553714285714,2.79082857142862,0,0,29.7791428571429,90.1750857142857,0,45.2242285714285,100.895857142857,94.0875428571429,75.4642,0,0.0213999999999714,7.04917142857141,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3772,16,Pointcloud_2019_07_04_10_59_16,7543,1,93.663,33,3645082714.594,7543,93.663,33,32.4612571428571,4.1336,15.2026285714286,13.5892571428571,15.416,0.617599999999996,1.71085714285714,27.9084571428571,0,0,0,42.8848,20.3564571428572,0,83.8420571428571,58.5796571428572,0,0,0,94.8179428571428,94.7044571428571,45.3676571428571,53.7897142857144,87.1970285714285,57.6155428571428,0,34.9102857142857,0,0,25.9788571428571,0,89.0620571428572,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3773,16,Pointcloud_2019_07_04_10_59_16,7545,1,93.662,33,3645082714.619,7545,93.662,33,31.4627428571429,17.1374,18.2043714285714,12.5897428571429,10.419,0,0,34.9325428571428,0,83.1009142857145,73.7677714285715,0,0,0,0,0,0,0,29.0055428571429,12.8450571428572,12.7215428571428,15.3853428571429,65.8002857142858,0,37.6334571428571,13.2292571428571,91.9247142857143,3.10948571428571,54.4846,0,8.02819999999997,79.0749428571429,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3774,16,Pointcloud_2019_07_04_10_59_16,7547,1,93.661,33,3645082714.644,7547,93.661,33,0.464228571428572,20.1412,9.20611428571429,0,22.422,0,0,28.9566285714286,4.58205714285714,65.194742857143,33.8353142857143,46.0016000000001,18.5226285714284,0,21.9478285714285,50.6570285714286,2.78668571428568,37.4268,88.0306285714286,24.8721714285714,0,0,0,60.2409142857143,0,88.2317714285714,33.9391428571428,128.120457142857,20.4948,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3775,16,Pointcloud_2019_07_04_10_59_16,7549,1,93.66,32,3645082714.667,7549,93.66,32,0,0,0,0,0,0,7.73571428571428,58.9807142857143,0,0,25.9028571428571,0,25.6057142857144,0,10.0007142857143,0,0,0,0,41.8992857142857,0,0,0,0,0,35.2342857142857,0,31.1314285714286,0.504999999999996,0,0,13.1007142857143,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3776,16,Pointcloud_2019_07_04_10_59_16,7551,1,93.659,32,3645082714.693,7551,93.659,32,0,2.1488,24.2096,0,0,0,26.744,32.0047999999999,0,0,67.9703999999999,8.11840000000007,0,0,0,15.7343999999999,99.8575999999999,31.4832,46.0808000000001,0,60.7728,3.4384,12.8320000000001,46.2848,61.6872,0,56.968,0,18.5152,0,0,18.1136,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3777,16,Pointcloud_2019_07_04_10_59_16,7553,1,93.658,32,3645082714.718,7553,93.658,32,33.4686857142857,18.1526,32.2113428571429,2.59168571428572,26.431,36.6216,55.7522857142857,19.0288857142857,0,17.4762285714287,108.037942857143,75.1768,48.7718857142856,36.4875999999999,46.1064857142857,0,0,24.5114,0,46.9535142857143,51.7898857142857,0,19.8425714285714,102.306742857143,34.7051142857143,0,111.982428571429,69.1533714285715,68.5254,0,0,62.1264857142858,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3778,16,Pointcloud_2019_07_04_10_59_16,7555,1,93.657,32,3645082714.741,7555,93.657,32,2.47017142857143,22.1564,19.2130857142857,0,54.434,40.6224,55.7605714285714,171.052971428571,0,188.570057142857,35.1054857142856,0,214.854971428571,0,7.15937142857138,9.81177142857143,51.9285142857143,61.5396,0,16.9806285714286,71.8069714285714,124.473771428571,101.853142857143,68.3286857142857,0,128.241828571429,69.9968571428572,40.1643428571429,57.5356,0,54.0451999999999,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3779,16,Pointcloud_2019_07_04_10_59_16,7557,1,93.673,34,3645082714.766,7557,93.673,34,0,3.1602,15.2148285714286,17.5926571428571,0,0,0,25.0770571428571,0,0,43.1730285714284,0,95.9380571428571,14.6052,0,0,0,19.5677999999999,54.1560571428572,0,0,0,0,0,0,0,0,13.1753142857143,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3780,16,Pointcloud_2019_07_04_10_59_16,7559,1,93.671,34,3645082714.791,7559,93.671,34,14.4731428571429,14.164,11.2165714285714,23.5931428571429,5.44,0,0,1.1011428571428,120.938285714286,0,0,0,58.0211428571429,0,0,0,0,0,0,0,0,38.5091428571428,32.8742857142858,50.3725714285714,0,0,0,0,0,0,12.0519999999999,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3781,16,Pointcloud_2019_07_04_10_59_16,7561,1,93.67,34,3645082714.814,7561,93.67,34,8.47462857142857,4.1678,21.2183142857143,0,4.443,22.6248,45.7854285714286,49.1252285714286,0.997657142857179,0,54.3081142857143,0,66.1042285714286,0,1.31802857142861,8.92782857142856,0,15.6242,33.2062285714286,0,39.8582285714286,0,0,0,0,0,0,0,0,0,0,14.1780285714285,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3782,16,Pointcloud_2019_07_04_10_59_16,7563,1,93.669,34,3645082714.839,7563,93.669,34,3.47611428571429,14.1716,21.2200571428571,35.5941142857143,4.446,18.6256,3.79371428571427,0,0,0,44.3756571428571,0,0,135.7816,13.3709142857142,0,30.0703428571428,26.6523999999999,25.2313142857143,29.0890857142857,70.8753142857144,2.54451428571429,0,60.4164571428571,0,8.25188571428566,19.0545714285714,32.2082285714286,19.5764,0,71.0587999999999,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3783,16,Pointcloud_2019_07_04_10_59_16,7565,1,93.668,33,3645082714.864,7565,93.668,33,5.4776,7.1754,8.2218,9.5946,7.449,4.6264,2.80199999999999,76.1734,0,0,48.4431999999999,0,118.2704,50.8403999999998,40.4238,0,33.1057999999999,34.6805999999999,20.2564,13.1162,18.8924000000001,20.5622,0,51.4384,94.8126,0,43.069,0,0,0,26.0622,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3784,16,Pointcloud_2019_07_04_10_59_16,7567,1,93.667,33,3645082714.888,7567,93.667,33,31.4790857142857,18.1792,0,9.59508571428572,4.452,0,28.8102857142857,0,0,0,8.51074285714276,0,44.3534857142856,0,50.4766857142856,0,114.141257142857,0,0,61.1433142857143,28.9094857142858,45.5798857142856,6.9165714285715,0,2.83051428571429,0,0,0,0.59680000000003,0,31.0655999999999,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3785,16,Pointcloud_2019_07_04_10_59_16,7569,1,93.666,33,3645082714.912,7569,93.666,33,2.48057142857143,13.183,9.22528571428572,0,0,0,6.81857142857142,0,31.2351428571428,7.22685714285717,95.5782857142856,88.644,33.4365714285714,9.95799999999986,83.5295714285714,0,0,0,0,0,16.9265714285715,46.5975714285714,0,35.4822857142857,19.8484285714285,0,0,58.2411428571429,72.607,0,0,62.2295714285714,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3786,16,Pointcloud_2019_07_04_10_59_16,7571,1,93.665,33,3645082714.938,7571,93.665,33,0,0,2.22702857142857,2.59605714285715,36.458,0,40.8268571428571,91.2456571428571,0,0,0,7.70240000000013,85.5196571428571,0,72.5824571428572,119.121257142857,0,62.7651999999999,22.3316571428572,115.197542857143,107.943657142857,20.6152571428571,0,55.5042285714286,56.8663428571429,0,0,40.2521142857143,59.6172,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3787,16,Pointcloud_2019_07_04_10_59_16,7573,1,93.683,34,3645082714.962,7573,93.683,34,22.4835428571429,10.1906,27.2287714285714,23.5965428571429,1.461,0,31.8351428571428,82.2697428571428,0,0,0,101.7608,125.602742857143,0,0,0,27.2476285714286,75.7934,61.3567428571429,55.2246571428572,86.9607428571429,46.6329428571428,106.948285714286,105.526171428571,173.884257142857,50.2644571428571,69.1267142857143,54.2630857142858,0,0,0,22.2553428571429,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3788,16,Pointcloud_2019_07_04_10_59_16,7575,1,93.682,34,3645082714.987,7575,93.682,34,33.4850285714286,27.1944,36.2305142857143,20.5970285714286,20.464,0,15.8434285714286,66.2938285714286,23.4132571428572,133.508342857143,0,0,0,0,52.6882285714286,39.1986285714286,0,0,0,0,70.9778285714286,0,0,61.5481142857143,70.9021714285714,67.2669714285714,0,0,71.6376,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3789,16,Pointcloud_2019_07_04_10_59_16,7577,1,93.68,34,3645082715.012,7577,93.68,34,21.4865142857143,20.1982,23.2322571428571,6.59751428571429,51.467,26.6312,13.8517142857143,0,16.4726285714287,0,0,0,52.7689142857143,0,0,61.2373142857143,55.3185428571428,39.8498,0,0,38.9949142857143,34.6683142857142,62.9694285714286,37.5700571428571,0,0,0,0,40.6478,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
3790,16,Pointcloud_2019_07_04_10_59_16,7579,1,93.679,34,3645082715.035,7579,93.679,34,0,0,14.234,0,7.47,0,0,17.342,57.5319999999999,0,50.9159999999999,0,0,0,48.794,0,0,56.8779999999999,45.432,73.306,5.01200000000006,0,2.98000000000002,51.592,60.938,14.2719999999999,62.17,44.2960000000001,9.65800000000002,0,23.086,40.294,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
